DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2004,4992142,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2005,5027322,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2006,5086675,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2007,5111863,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2008,5192085,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2009,5249353,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2010,5374996,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2011,5316177,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2012,5299636,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2013,5188851,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2015,5043205,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2016,5090083,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2017,5069336,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2018,5094653,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (2007-2013),2019,5026361,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2001,4386162,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2002,4440637,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2003,4374433,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2004,4360710,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2005,4374670,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2006,4416268,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2007,4427199,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2008,4485030,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2009,4517396,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2010,4633365,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2011,4575299,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2012,4545422,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2013,4415664,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2014,4376867,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2015,4289865,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2016,4343531,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2017,4319087,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2018,4353574,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2019,4301676,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2020,4218139,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2021,4142436,bep,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2022,4032036,ep,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2023,4048619,bep,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 27 countries (from 2020),2024,3869256,ep,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2001,5076746,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2002,5112768,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2003,5038154,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2004,5031735,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2005,5066752,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2006,5126694,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2007,5154065,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2008,5233175,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2009,5290700,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2010,5418165,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2011,5360323,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2012,5342986,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2013,5229696,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2015,5082739,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2016,5128965,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2017,5106101,be,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2018,5131404,e,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,European Union - 28 countries (2013-2020),2019,5062270,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,1990,63062,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,1991,63181,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,1992,65547,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,1993,65300,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,1994,66640,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,1995,64674,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,1996,64976,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,1997,63005,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,1998,60637,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,1999,59207,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2000,56909,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2001,57577,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2002,56754,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2003,56098,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2004,55651,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2005,56791,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2006,57889,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2007,57921,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2008,59234,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2009,59096,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2010,59925,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2011,60793,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2012,61504,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2013,60455,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2014,60094,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2015,58804,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2016,58008,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2017,55856,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2018,53542,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2019,50934,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2020,48090,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2021,46120,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2022,46833,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2023,50091,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Finland,2024,45597,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,1991,775307,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,1992,773293,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,1993,769460,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,1994,754010,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,1995,720980,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,1996,722448,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,1997,739212,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,1998,744561,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,1999,737296,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2000,753487,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2001,760861,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2002,791899,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2003,785927,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2004,774643,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2005,771654,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2006,776948,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2007,784451,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2008,804342,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2009,793214,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2010,800823,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2011,799672,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2012,808857,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2013,792716,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2014,794776,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2015,782784,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2016,776214,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2017,758783,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2018,744428,p,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2019,728423,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2020,717759,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2021,712862,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2022,695081,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2023,697960,p,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,France,2024,681241,p,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,1990,752283,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,1991,746340,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,1992,743617,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,1993,739545,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,1994,723952,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,1995,691702,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,1996,693264,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,1997,710202,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,1998,715503,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,1999,707595,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2000,724257,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2001,729917,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2002,759354,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2003,753970,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2004,743502,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2005,741222,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2006,747240,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2007,754522,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2008,774063,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2009,762972,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2010,771248,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2011,771037,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2012,781550,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Metropolitan France,2013,766220,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2006,48747,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2007,45895,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2008,46851,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2009,48441,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2010,55607,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2011,62549,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2012,61974,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2014,56432,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2015,46800,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2016,52600,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2017,58900,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2018,56408,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2019,53053,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2020,50767,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2021,47921,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2022,46176,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2023,46398,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Georgia,2024,41354,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2001,44022,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2002,42762,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2003,40395,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2004,39593,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2005,39430,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2006,40019,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2007,42202,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2008,41090,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2009,41347,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2010,43169,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2011,44146,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2012,43350,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2013,40845,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2014,41379,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2015,39534,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2016,38882,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2017,36765,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2018,36751,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2019,35909,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2020,36077,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2021,34962,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2022,34771,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2023,35923,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Croatia,2024,34108,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,1990,121820,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,1991,121219,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,1992,123901,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,1993,125154,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,1994,119890,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,1995,115418,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,1996,113827,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,1997,110639,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,1998,104090,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,1999,98677,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2000,95748,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2001,92864,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2002,97123,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2003,95805,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2004,95758,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2005,93771,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2006,94638,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2007,97132,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2008,99556,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2009,96799,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2010,98593,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2011,95861,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2012,89906,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2013,87789,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2014,90597,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2015,89541,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2016,93142,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2017,91856,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2018,95033,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2019,94053,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2020,92766,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2021,92761,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,1 year,Total,Hungary,2022,93547,,
